Drug,Target
DB00756,2099
DB00757,1576
DB00757,1565
DB00757,1559
DB00757,3359
DB00758,1576
DB00758,1544
DB00758,1559
DB00758,5243
DB00758,1557
DB00758,1577
DB00758,1558
DB00758,6582
DB00758,6580
DB00758,1555
DB00758,1066
DB00758,64805
DB00759,1576
DB00759,213
DB00759,9356
DB00759,9376
DB00759,23569
DB00759,11309
DB00759,55867
DB00759,10864
DB00759,5621
DB00761,6557
DB00761,6558
DB00761,57468
DB00761,9990
DB00761,10723
DB00761,6560
DB00762,1576
DB00762,5243
DB00762,1244
DB00762,213
DB00762,590
DB00762,1551
DB00762,1577
DB00762,9429
DB00762,10599
DB00762,4363
DB00762,6581
DB00762,1555
DB00762,54658
DB00762,54600
DB00762,1066
DB00762,8824
DB00762,7150
DB00762,116447
DB00763,1576
DB00763,1544
DB00763,1565
DB00763,1559
DB00763,1571
DB00763,1557
DB00763,1555
DB00763,1548
DB00764,1576
DB00764,1558
DB00764,2908
DB00764,5241
DB00765,7054
DB00768,1576
DB00768,5243
DB00768,213
DB00768,2326
DB00768,3269
DB00768,2328
DB00768,3274
DB00768,11255
DB00768,6271
DB00768,6283
DB00768,6285
DB00768,6284
DB00768,6273
DB00769,1576
DB00769,2908
DB00770,9356
DB00770,6578
DB00770,10257
DB00770,10057
DB00770,11309
DB00770,28232
DB00770,5731
DB00770,11251
DB00770,5732
DB00771,1128
DB00772,1544
DB00772,590
DB00772,1555
DB00773,1576
DB00773,1544
DB00773,5243
DB00773,5742
DB00773,5743
DB00773,1571
DB00773,1244
DB00773,1577
DB00773,1558
DB00773,8714
DB00773,89845
DB00773,9429
DB00773,4363
DB00773,2950
DB00773,2952
DB00773,54658
DB00773,7153
DB00773,368
DB00773,7155
DB00774,6557
DB00774,759
DB00774,760
DB00774,762
DB00774,3778
DB00774,476
DB00774,768
DB00774,771
DB00775,3690
DB00775,3674
DB00776,1576
DB00776,5243
DB00776,213
DB00776,1557
DB00776,1577
DB00776,54658
DB00776,6331
DB00777,148
DB00777,1813
DB00777,1131
DB00777,1128
DB00777,3358
DB00777,1129
DB00777,147
DB00777,146
DB00777,3269
DB00777,1812
DB00777,3356
DB00777,1815
DB00777,1132
DB00777,1133
DB00778,1576
DB00778,5243
DB00778,1555
DB00779,9356
DB00779,6999
DB00780,1576
DB00780,1565
DB00780,1571
DB00780,1557
DB00780,1551
DB00780,1577
DB00780,1558
DB00780,18
DB00780,2875
DB00780,84706
DB00780,4128
DB00780,4129
DB00780,64816
DB00780,8639
DB00781,6565
DB00782,1128
DB00783,1576
DB00783,1544
DB00783,1559
DB00783,5243
DB00783,213
DB00783,1557
DB00783,1551
DB00783,1577
DB00783,1558
DB00783,6579
DB00783,89845
DB00783,9429
DB00783,10599
DB00783,1545
DB00783,6582
DB00783,6580
DB00783,6581
DB00783,9376
DB00783,3294
DB00783,1543
DB00783,8856
DB00783,54658
DB00783,11309
DB00783,55867
DB00783,6462
DB00783,1137
DB00783,2104
DB00783,53919
DB00783,2099
DB00783,2100
DB00783,10499
DB00783,28231
DB00783,2852
DB00783,8678
DB00783,2169
DB00784,1559
DB00784,5742
DB00784,5743
DB00784,213
DB00784,1558
DB00784,54600
DB00785,1131
DB00785,1128
DB00785,1129
DB00785,1132
DB00785,1133
DB00787,6555
DB00787,9356
DB00787,6580
DB00787,9376
DB00787,55244
DB00787,146802
DB00788,1544
DB00788,1559
DB00788,5243
DB00788,5742
DB00788,5743
DB00788,213
DB00788,1558
DB00788,8647
DB00788,6579
DB00788,9356
DB00788,54659
DB00788,54578
DB00788,54577
DB00788,54576
DB00788,54600
DB00788,54575
DB00788,7364
DB00789,5226
DB00790,590
DB00790,1636
DB00790,6564
DB00790,6565
DB00790,6424
DB00791,2064
DB00791,2936
DB00791,231
DB00791,4842
DB00791,595
DB00791,5594
DB00791,4313
DB00791,4512
DB00791,7515
DB00791,7252
DB00792,1565
DB00792,3269
DB00794,1576
DB00794,1544
DB00794,1559
DB00794,1557
DB00794,1558
DB00794,1139
DB00794,2891
DB00794,2898
DB00794,1555
DB00794,54658
DB00794,1137
DB00794,2554
DB00794,2555
DB00794,2556
DB00794,2557
DB00794,2558
DB00794,2559
DB00795,5742
DB00795,5743
DB00795,1244
DB00795,9429
DB00795,10599
DB00795,5468
DB00795,23657
DB00795,113235
DB00795,240
DB00795,11309
DB00795,1147
DB00795,3551
DB00795,38
DB00795,6916
DB00795,5319
DB00796,1559
DB00796,5243
DB00796,5742
DB00796,1558
DB00796,185
DB00796,54659
DB00797,148
DB00797,3269
DB00797,150
DB00797,151
DB00797,152
DB00797,3274
DB00798,4036
DB00798,9356
DB00798,1719
DB00799,1558
DB00799,5916
DB00799,5915
DB00799,6257
DB00799,5914
DB00800,148
DB00800,147
DB00800,146
DB00800,150
DB00800,1812
DB00800,1816
DB00800,151
DB00800,152
DB00801,2554
DB00801,2555
DB00801,2556
DB00801,2558
DB00801,2560
DB00801,2561
DB00801,2562
DB00801,2565
DB00801,2566
DB00801,2563
DB00801,2564
DB00801,2569
DB00801,2570
DB00801,200959
DB00802,1576
DB00802,5243
DB00802,213
DB00802,1551
DB00802,1577
DB00802,4988
DB00802,5004
DB00804,1543
DB00804,1128
DB00804,1129
DB00805,1565
DB00805,43
DB00805,4128
DB00805,6532
DB00805,1813
DB00805,1128
DB00805,3358
DB00805,3357
DB00805,1812
DB00805,3356
DB00806,1544
DB00806,5142
DB00806,134
DB00806,135
DB00806,8654
DB00806,5141
DB00806,4907
DB00807,6336
DB00808,1576
DB00808,6559
DB00809,1131
DB00809,1128
DB00809,1129
DB00809,1132
DB00810,1565
DB00810,1135
DB00810,1128
DB00811,132
DB00811,3615
DB00811,3614
DB00811,2030
DB00811,22978
DB00811,5167
DB00812,1576
DB00812,1559
DB00812,5742
DB00812,5743
DB00812,9356
DB00812,9376
DB00812,55867
DB00812,5740
DB00813,1576
DB00813,5243
DB00813,213
DB00813,1551
DB00813,1577
DB00813,4988
DB00813,4986
DB00813,4985
DB00813,5004
DB00814,1576
DB00814,1559
DB00814,5742
DB00814,5743
DB00814,1558
DB00814,10257
DB00814,5226
DB00815,213
DB00816,154
DB00817,1544
DB00818,1544
DB00818,1559
DB00818,1571
DB00818,213
DB00818,1562
DB00818,1557
DB00818,1558
DB00818,1545
DB00818,1543
DB00818,1555
DB00818,54658
DB00818,2554
DB00818,54578
DB00818,54576
DB00818,54600
DB00818,2561
DB00818,2562
DB00818,6329
DB00818,2166
DB00818,6326
DB00819,1576
DB00819,9356
DB00819,759
DB00819,760
DB00819,762
DB00819,761
DB00819,771
DB00819,23632
DB00819,358
DB00820,1576
DB00820,1577
DB00820,8654
DB00820,50940
DB00821,5742
DB00821,5743
DB00821,9356
DB00822,1576
DB00822,1571
DB00822,1577
DB00822,8647
DB00822,1621
DB00822,217
DB00823,1576
DB00823,2099
DB00823,5241
DB00824,5142
DB00824,134
DB00824,135
DB00824,136
DB00824,5141
DB00824,140
DB00825,1576
DB00825,4986
DB00825,775
DB00825,79054
DB00825,8989
DB00825,162514
DB00826,1576
DB00827,1544
DB00827,9356
DB00829,1576
DB00829,1559
DB00829,5243
DB00829,5742
DB00829,1571
DB00829,213
DB00829,1562
DB00829,1557
DB00829,1551
DB00829,1577
DB00829,1558
DB00829,1555
DB00829,2554
DB00829,706
DB00829,2555
DB00829,2556
DB00829,2558
DB00829,2560
DB00829,2561
DB00829,2562
DB00829,2565
DB00829,2566
DB00829,2563
DB00829,2564
DB00829,2569
DB00829,2570
DB00829,200959
DB00829,55879
DB00830,6531
DB00830,6530
DB00831,1544
DB00831,5243
DB00831,7498
DB00831,148
DB00831,1813
DB00831,54657
DB00831,50632
DB00831,801
DB00831,7134
DB00831,6275
DB00832,8912
DB00832,8913
DB00832,8911
DB00833,4353
DB00833,8647
DB00833,9376
DB00833,6564
DB00833,6565
DB00834,1576
DB00834,1565
DB00834,1559
DB00834,5243
DB00834,1551
DB00834,1577
DB00834,1558
DB00834,8647
DB00834,10599
DB00834,4363
DB00834,8856
DB00834,2908
DB00834,5241
DB00834,354
DB00835,1576
DB00835,1571
DB00835,1557
DB00835,1558
DB00835,1555
DB00835,1131
DB00835,1128
DB00835,1129
DB00835,3269
DB00835,1132
DB00835,1133
DB00836,1576
DB00836,1565
DB00836,5243
DB00836,1558
DB00836,1555
DB00836,4988
DB00836,4986
DB00836,4985
DB00836,9970
DB00836,801
DB00836,773
DB00836,5443
DB00838,2908
DB00839,1559
DB00839,6833
DB00841,1312
DB00841,148
DB00841,153
DB00841,154
DB00841,2099
DB00842,1576
DB00842,2554
DB00842,7366
DB00842,54600
DB00842,7364
DB00842,2555
DB00842,2556
DB00842,2557
DB00842,2558
DB00842,2559
DB00842,2560
DB00842,2561
DB00842,2562
DB00842,2565
DB00842,2566
DB00842,2563
DB00842,2564
DB00842,2569
DB00842,2570
DB00842,200959
DB00842,55879
DB00842,64816
DB00843,1576
DB00843,1565
DB00843,1559
DB00843,43
DB00843,3356
DB00844,4988
DB00844,4986
DB00844,4985
DB00845,1576
DB00845,5243
DB00845,8647
DB00846,1576
DB00846,2908
DB00846,866
DB00847,4353
DB00847,6750
DB00847,4887
DB00848,1136
DB00849,1557
DB00849,1139
DB00849,2891
DB00849,2898
DB00849,8856
DB00849,1555
DB00849,1137
DB00849,2554
DB00849,2555
DB00849,2556
DB00849,2557
DB00849,2558
DB00849,2559
DB00850,1576
DB00850,1544
DB00850,1565
DB00850,1559
DB00850,1562
DB00850,1557
DB00850,1558
DB00850,1555
DB00850,1813
DB00850,1812
DB00850,801
DB00851,1544
DB00851,1571
DB00851,1543
DB00851,5226
DB00851,23649
DB00852,7124
DB00852,1565
DB00852,4128
DB00852,6532
DB00852,6531
DB00852,6530
DB00852,148
DB00852,153
DB00852,154
DB00852,150
DB00852,4772
DB00852,466
DB00852,3558
DB00853,1576
DB00854,4988
DB00854,4986
DB00854,4985
DB00855,6564
DB00855,6565
DB00855,210
DB00856,1576
DB00856,5743
DB00856,7498
DB00856,1588
DB00856,590
DB00857,1576
DB00857,1544
DB00857,1565
DB00857,1559
DB00857,5742
DB00857,1588
DB00857,1557
DB00857,1558
DB00857,1583
DB00857,6713
DB00859,10599
DB00860,1576
DB00860,5243
DB00860,6579
DB00860,2908
DB00860,866
DB00861,5742
DB00861,5743
DB00861,213
DB00861,9356
DB00861,54576
DB00861,54600
DB00861,7276
DB00862,1576
DB00862,5243
DB00862,1577
DB00862,8654
DB00862,5148
DB00862,5149
DB00863,1576
DB00863,1544
DB00863,1565
DB00863,5243
DB00863,590
DB00863,43
DB00863,6582
DB00863,6580
DB00863,9376
DB00863,3274
DB00864,1576
DB00864,5243
DB00864,213
DB00864,1551
DB00864,1577
DB00864,10599
DB00864,5004
DB00864,2280
DB00864,23461
DB00865,1576
DB00865,5447
DB00865,1555
DB00865,6571
DB00865,6531
DB00865,148
DB00865,150
DB00867,154
DB00867,5226
DB00868,6331
DB00869,1576
DB00869,1559
DB00869,759
DB00869,760
DB00869,762
DB00869,761
DB00870,1559
DB00870,5742
DB00870,5743
DB00870,54658
DB00870,7364
DB00871,590
DB00871,153
DB00871,154
DB00871,155
DB00872,1576
DB00872,554
DB00872,552
DB00873,2950
DB00873,4609
DB00874,2902
DB00875,5243
DB00875,1644
DB00875,148
DB00875,1813
DB00875,1128
DB00875,1812
DB00875,3356
DB00876,1244
DB00876,185
DB00877,1576
DB00877,5243
DB00877,1551
DB00877,1577
DB00877,10599
DB00877,55244
DB00877,2475
DB00877,2280
DB00877,2247
DB00878,3176
DB00879,213
DB00879,1633
DB00880,9356
DB00880,759
DB00880,760
DB00880,6559
DB00881,9376
DB00881,1636
DB00881,6564
DB00881,6565
DB00882,1544
DB00882,5243
DB00882,1571
DB00882,1588
DB00882,1583
DB00882,1543
DB00882,6462
DB00882,2099
DB00883,1576
DB00883,1571
DB00883,4881
DB00884,5743
DB00884,2224
DB00885,3269
DB00887,5743
DB00887,6579
DB00887,6554
DB00887,9356
DB00887,9376
DB00887,55867
DB00887,10864
DB00887,6557
DB00887,6558
DB00887,57468
DB00887,6560
DB00887,1080
DB00888,590
DB00889,1576
DB00889,1543
DB00889,3359
DB00890,6462
DB00890,2099
DB00891,1559
DB00892,590
DB00892,6336
DB00893,3039
DB00893,7018
DB00893,3043
DB00893,2495
DB00893,2512
DB00894,1588
DB00895,2205
DB00895,2207
DB00896,1576
DB00896,2908
DB00896,866
DB00897,1576
DB00897,1551
DB00897,1577
DB00897,1558
DB00897,2554
DB00897,706
DB00897,2555
DB00897,2556
DB00897,2557
DB00897,2558
DB00897,2559
DB00897,2560
DB00897,2561
DB00897,2562
DB00897,2565
DB00897,2566
DB00897,2563
DB00897,2564
DB00897,2569
DB00897,2570
DB00897,200959
DB00897,55879
DB00898,1576
DB00898,1544
DB00898,1559
DB00898,1571
DB00898,1557
DB00898,1579
DB00898,1139
DB00898,116443
DB00898,2890
DB00898,2891
DB00898,2892
DB00898,2893
DB00898,2741
DB00898,2742
DB00898,786
DB00898,124
DB00898,127
DB00898,126
DB00898,125
DB00898,131
DB00898,128
DB00898,130
DB00898,10327
DB00898,1543
DB00898,1555
DB00898,1137
DB00898,1141
DB00898,1135
DB00898,1136
DB00898,1138
DB00898,8973
DB00898,55584
DB00898,1142
DB00898,1143
DB00898,2554
DB00898,2030
DB00898,2555
DB00898,2556
DB00898,2557
DB00898,2558
DB00898,2559
DB00898,2560
DB00898,2561
DB00898,2562
DB00898,2565
DB00898,2563
DB00898,2564
DB00898,55879
DB00898,775
DB00898,3359
DB00898,776
DB00898,779
DB00898,3760
DB00898,782
DB00898,3177
DB00898,3763
DB00898,7412
DB00898,3762
DB00898,285242
DB00898,9177
DB00898,200909
DB00898,170572
DB00898,10369
DB00898,3765
DB00898,3897
DB00899,4988
DB00899,4986
DB00899,4985
DB00900,213
DB00900,9356
DB00900,2030
DB00900,4860
DB00900,3177
DB00902,3269
DB00903,213
DB00903,9356
DB00903,2939
DB00903,2950
DB00903,6557
DB00903,476
DB00903,51176
DB00904,1576
DB00904,1544
DB00904,1565
DB00904,1559
DB00904,1571
DB00904,1551
DB00904,1577
DB00904,4988
DB00904,3351
DB00904,3350
DB00904,3359
DB00904,3360
DB00905,1576
DB00905,1577
DB00905,5737
DB00905,5731
DB00905,5733
DB00906,1576
DB00906,54658
DB00906,6529
DB00907,1576
DB00907,1565
DB00907,590
DB00907,1551
DB00907,1577
DB00907,1558
DB00907,6582
DB00907,6532
DB00907,6531
DB00907,6530
DB00907,1128
DB00907,6331
DB00907,1066
DB00907,1129
DB00907,6336
DB00907,10280
DB00907,11280
DB00908,1576
DB00908,1544
DB00908,1565
DB00908,1559
DB00908,5243
DB00908,1571
DB00908,1244
DB00908,1551
DB00908,1558
DB00908,8647
DB00908,6579
DB00908,10599
DB00908,6582
DB00908,6580
DB00908,6584
DB00908,6583
DB00908,9376
DB00908,1543
DB00908,1555
DB00908,3757
DB00908,148
DB00908,6331
DB00908,147
DB00908,146
DB00908,5004
DB00908,3775
DB00909,1576
DB00909,1557
DB00909,1577
DB00909,4128
DB00909,316
DB00909,54658
DB00909,4129
DB00909,6331
DB00909,759
DB00909,760
DB00909,762
DB00909,6323
DB00909,6324
DB00909,6328
DB00909,8912
DB00909,761
DB00909,6335
DB00909,6329
DB00909,8913
DB00909,8911
DB00909,6326
DB00909,768
DB00909,771
DB00909,23632
DB00909,11280
DB00909,6327
DB00909,55800
DB00909,6330
DB00909,763
DB00909,11238
DB00909,765
DB00909,767
DB00909,56934
DB00909,770
DB00909,377677
DB00910,1576
DB00910,7421
DB00910,1591
DB00910,54657
DB00911,1576
DB00911,8647
DB00912,1576
DB00912,213
DB00912,1558
DB00912,8647
DB00912,10599
DB00912,5468
DB00912,6833
DB00913,4988
DB00914,1565
DB00914,6582
DB00914,6580
DB00914,5562
DB00914,3764
DB00915,1644
DB00915,1139
DB00915,6582
DB00915,6580
DB00915,116443
DB00915,1813
DB00915,4129
DB00915,1137
DB00915,1136
DB00916,1576
DB00916,1559
DB00916,1558
DB00916,54658
DB00916,1595
DB00917,1588
DB00917,6579
DB00917,9356
DB00917,10599
DB00917,6578
DB00917,6582
DB00917,9376
DB00917,10257
DB00917,10057
DB00917,1583
DB00917,11309
DB00917,55867
DB00917,10864
DB00917,53919
DB00917,28231
DB00917,200931
DB00917,123264
DB00917,28232
DB00917,5731
DB00917,11251
DB00917,5732
DB00917,5733
DB00917,5734
DB00918,1576
DB00918,1565
DB00918,1571
DB00918,1557
DB00918,1558
DB00918,4128
DB00918,3352
DB00918,3351
DB00918,2328
DB00920,3269
DB00920,5226
DB00921,1576
DB00921,1565
DB00921,1559
DB00921,5243
DB00921,1562
DB00921,1557
DB00921,1551
DB00921,1577
DB00921,1558
DB00921,9429
DB00921,1548
DB00921,54658
DB00921,4988
DB00921,4986
DB00921,4985
DB00921,54600
DB00921,4987
DB00922,3767
DB00922,5139
DB00922,7134
DB00922,3764
DB00924,1576
DB00924,1544
DB00924,1565
DB00924,54658
DB00924,3356
DB00925,6582
DB00925,6580
DB00925,6581
DB00925,148
DB00925,154
DB00925,147
DB00925,146
DB00925,150
DB00925,151
DB00925,152
DB00925,801
DB00927,1557
DB00927,6582
DB00927,9376
DB00927,3274
DB00928,978
DB00928,1786
DB00929,5732
DB00929,5733
DB00929,5734
DB00931,213
DB00932,1576
DB00932,1565
DB00932,1557
DB00932,8647
DB00932,10599
DB00932,54658
DB00932,11309
DB00933,1565
DB00933,1813
DB00933,3356
DB00934,1544
DB00934,1565
DB00934,6530
DB00934,148
DB00934,1813
DB00934,1131
DB00934,1128
DB00934,3358
DB00934,1129
DB00934,3269
DB00934,3363
DB00934,150
DB00934,5004
DB00934,3356
DB00934,1132
DB00934,1133
DB00935,148
DB00935,147
DB00935,146
DB00935,150
DB00935,151
DB00935,152
DB00936,1559
DB00936,5742
DB00936,5743
DB00936,213
DB00936,9356
DB00936,6566
DB00936,9376
DB00936,1645
DB00936,11309
DB00936,55867
DB00936,10864
DB00937,6531
DB00937,6530
DB00938,1576
DB00938,1551
DB00938,1577
DB00938,1558
DB00938,153
DB00938,154
DB00938,155
DB00939,6906
DB00939,5742
DB00939,5743
DB00939,9356
DB00939,240
DB00939,53919
DB00939,3785
DB00939,3786
DB00940,1128
DB00940,3274
DB00941,590
DB00942,1128
DB00943,213
DB00943,9356
DB00943,10864
DB00943,2030
DB00943,1633
DB00943,3177
DB00944,590
DB00944,43
DB00945,1559
DB00945,3309
DB00945,5243
DB00945,5742
DB00945,5743
DB00945,1557
DB00945,9356
DB00945,5562
DB00945,9376
DB00945,1645
DB00945,54578
DB00945,3551
DB00945,10
DB00945,5111
DB00945,1909
DB00945,7157
DB00945,6197
DB00945,4792
DB00945,7130
DB00945,834
DB00945,836
DB00945,595
DB00945,4609
DB00946,1576
DB00946,1559
DB00946,213
DB00946,1558
DB00946,79001
DB00946,5004
DB00947,1576
DB00947,54658
DB00947,2099
DB00949,1576
DB00949,1559
DB00949,1571
DB00949,1557
DB00949,2903
DB00949,2904
DB00949,116443
DB00950,5243
DB00950,6579
DB00950,10599
DB00950,9376
DB00950,11309
DB00950,3269
DB00951,1576
DB00951,1544
DB00951,1565
DB00951,1559
DB00951,1571
DB00951,213
DB00951,1557
DB00951,1558
DB00951,1548
DB00951,10
DB00952,4128
DB00952,3352
DB00952,3351
DB00952,3350
DB00953,4128
DB00953,3352
DB00953,3351
DB00956,1576
DB00956,1565
DB00956,4988
DB00956,4985
DB00957,1576
DB00957,1244
DB00957,2099
DB00957,367
DB00957,5241
DB00958,4353
DB00958,7498
DB00958,1244
DB00958,9429
DB00958,2944
DB00958,2950
DB00958,2952
DB00958,1728
DB00958,6647
DB00958,4489
DB00958,4502
DB00958,1317
DB00958,1318
DB00958,540
DB00958,538
DB00959,1576
DB00959,5243
DB00959,2908
DB00960,1565
DB00960,153
DB00960,154
DB00960,3351
DB00960,3350
DB00960,155
DB00961,6336
DB00962,1576
DB00962,1551
DB00962,1577
DB00962,316
DB00962,2554
DB00962,706
DB00963,5742
DB00963,5743
DB00964,148
DB00964,150
DB00964,151
DB00966,5243
DB00966,1244
DB00966,1557
DB00966,8647
DB00966,9429
DB00966,5468
DB00966,185
DB00966,54659
DB00967,1544
DB00967,1565
DB00967,1559
DB00967,5243
DB00967,1557
DB00967,3269
DB00968,1644
DB00968,1312
DB00968,6564
DB00968,150
DB00969,1576
DB00969,1544
DB00969,1559
DB00969,1571
DB00969,3359
DB00970,5243
DB00970,9429
DB00970,4363
DB00970,6584
DB00970,7153
DB00970,368
DB00971,2936
DB00971,2597
DB00971,3162
DB00971,240
DB00971,100
DB00971,6513
DB00971,5595
DB00971,354
DB00971,1786
DB00971,596
DB00971,2194
DB00971,2697
DB00971,3569
DB00971,5294
DB00971,4496
DB00971,5617
DB00971,4968
DB00972,1576
DB00972,1544
DB00972,1565
DB00972,1559
DB00972,5243
DB00972,1571
DB00972,1557
DB00972,1577
DB00972,1558
DB00972,1543
DB00972,1555
DB00972,1548
DB00972,3269
DB00973,1576
DB00973,5243
DB00973,1244
DB00973,1558
DB00973,8714
DB00973,8647
DB00973,9429
DB00973,10599
DB00973,29881
DB00973,54658
DB00973,7366
DB00973,54659
DB00973,7364
DB00973,6646
DB00973,290
DB00973,64240
DB00973,64241
DB00974,1588
DB00974,100
DB00974,5446
DB00975,5243
DB00975,8647
DB00975,10599
DB00975,10257
DB00975,10057
DB00975,11309
DB00975,100
DB00975,8654
DB00975,5004
DB00975,5141
DB00975,10846
DB00975,1827
DB00976,1576
DB00976,1551
DB00976,1577
DB00976,10599
DB00977,1576
DB00977,5243
DB00977,1244
DB00977,1558
DB00977,8647
DB00977,6554
DB00977,8856
DB00977,54658
DB00977,6462
DB00977,2099
DB00978,1544
DB00978,1244
DB00978,6584
DB00978,7153
DB00979,590
DB00979,1128
DB00980,1576
DB00980,1544
DB00980,1559
DB00980,1557
DB00980,4543
DB00980,4544
DB00981,43
DB00981,1137
DB00981,1141
DB00982,1576
DB00982,213
DB00982,5916
DB00982,5914
DB00983,1565
DB00983,1559
DB00983,1557
DB00983,1548
DB00983,153
DB00983,154
DB00983,155
DB00984,1588
DB00984,367
DB00985,3269
DB00986,1131
DB00986,1128
DB00986,1129
DB00987,1576
DB00987,89845
DB00987,6580
DB00987,2030
DB00987,1633
DB00987,978
DB00987,4907
DB00987,5423
DB00987,1635
DB00988,1557
DB00988,1312
DB00988,6582
DB00988,6580
DB00988,6581
DB00988,6584
DB00988,1621
DB00988,4128
DB00988,6647
DB00988,6532
DB00988,6571
DB00988,6531
DB00988,6530
DB00988,1813
DB00988,4129
DB00988,3350
DB00988,3363
DB00988,1812
DB00988,1816
DB00988,1814
DB00988,1815
DB00988,3359
DB00988,5460
DB00988,9177
DB00989,1576
DB00989,590
DB00989,43
DB00990,1576
DB00990,1588
DB00991,5742
DB00991,5743
DB00992,2209
DB00993,1544
DB00993,7498
DB00993,2938
DB00993,2939
DB00993,2944
DB00993,3251
DB00993,7172
DB00993,5879
DB00994,846
DB00995,213
DB00995,3551
DB00995,25824
DB00996,1576
DB00996,586
DB00996,2902
DB00996,2550
DB00996,9568
DB00996,134
DB00996,781
DB00996,9254
DB00996,774
DB00997,1576
DB00997,1565
DB00997,5243
DB00997,7498
DB00997,1244
DB00997,213
DB00997,8714
DB00997,8647
DB00997,89845
DB00997,9429
DB00997,4363
DB00997,1545
DB00997,4842
DB00997,4843
DB00997,4846
DB00997,8644
DB00997,374291
DB00997,4720
DB00997,4722
DB00997,10327
DB00997,1728
DB00997,5447
DB00997,1555
DB00997,7153
DB00997,368
DB00997,10928
DB00997,873
DB00997,85413
DB00997,9221
DB00997,874
DB00997,11194
DB00998,1544
DB00998,3352
DB00998,3351
DB00999,9356
DB00999,759
DB00999,760
DB00999,3778
DB00999,6559
DB01000,6584
DB01000,6564
DB01000,6565
DB01001,1576
DB01001,153
DB01001,154
DB01001,155
DB01002,1576
DB01002,1544
DB01002,6336
DB01003,3778
DB01003,6286
DB01004,9356
DB01004,6580
DB01004,9376
DB01004,10864
DB01004,55244
DB01004,146802
DB01005,1565
DB01005,6240
DB01006,1576
DB01006,1588
DB01006,1548
DB01007,1576
DB01007,1571
DB01007,1588
DB01007,1557
DB01007,1558
DB01007,1595
DB01008,1576
DB01008,2938
DB01008,2939
DB01008,4258
DB01008,2944
DB01008,2950
DB01009,1559
DB01009,5742
DB01009,5743
DB01009,213
DB01009,1558
DB01009,6579
DB01009,9356
DB01009,9376
DB01009,10257
DB01009,54658
DB01009,55867
DB01009,10864
DB01009,3577
DB01010,590
DB01010,43
DB01011,1576
DB01011,1571
DB01011,8714
DB01011,1548
DB01011,1584
DB01011,1585
DB01012,1576
DB01012,1544
DB01012,1565
DB01012,846
DB01013,1576
DB01013,1543
DB01013,2908
DB01014,5742
DB01014,5743
DB01014,5468
DB01014,240
DB01015,1576
DB01015,1559
DB01015,5742
DB01015,213
DB01015,1558
DB01015,8647
DB01015,2950
DB01015,54600
DB01015,9
DB01015,10
DB01016,1576
DB01016,1559
DB01016,5243
DB01016,1244
DB01016,213
DB01016,1557
DB01016,8714
DB01016,8647
DB01016,6579
DB01016,9356
DB01016,9429
DB01016,4363
DB01016,19
DB01016,11309
DB01016,10864
DB01016,6564
DB01016,6565
DB01016,3767
DB01016,6833
DB01016,1374
DB01016,1080
DB01016,3762
DB01016,10060
DB01017,9356
DB01017,7422
DB01017,9376
DB01017,4318
DB01017,240
DB01017,55867
DB01017,10864
DB01017,834
DB01017,836
DB01017,3553
DB01017,54205
DB01018,1576
DB01018,1557
DB01018,150
DB01018,151
DB01019,1131
DB01019,1128
DB01019,1129
DB01019,1132
DB01020,1576
DB01020,2977
DB01021,759
DB01021,760
DB01021,762
DB01021,476
DB01021,6559
DB01021,7172
DB01022,2677
DB01022,632
DB01023,1576
DB01023,1565
DB01023,1559
DB01023,5243
DB01023,1551
DB01023,1577
DB01023,1558
DB01023,8647
DB01023,5136
DB01023,781
DB01023,775
DB01023,783
DB01023,8912
DB01023,9254
DB01023,776
DB01023,779
DB01023,4306
DB01023,801
DB01023,5153
DB01023,7134
DB01023,7125
DB01024,3615
DB01024,3614
DB01024,54658
DB01024,54578
DB01024,54577
DB01024,54600
DB01024,7364
DB01025,2246
DB01025,6283
DB01025,6284
DB01025,3562
DB01026,1576
DB01026,1544
DB01026,1565
DB01026,1559
DB01026,5243
DB01026,1588
DB01026,1557
